Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
7049,B004K30HO2,A1PN3SJAP1TBTU,"Dulcie22 ""barbaralovesanimals""",0,0,5,1309737600,Easy to Use!,"I found these cups to be easy to use, and a lovely way to make pods of your own favorite coffee."
7122,B004K30HO2,A21BTFL0D0YJZ1,samuel h shaffer,0,0,5,1339804800,just perfect,What can I say - they just work. No muss no fuss. Fill the cup pop the top on and save money.
7225,B00094HIZC,A1IT2GZS6N1Q4J,M. Huynh,2,2,5,1160179200,horribly overpriced,The stuff is great but I'll pay at most $4 or $5 for four bottles.
7387,B001EPQQL2,A3EUBUBSJ2P9QW,"CATZ246 ""swim mom""",0,0,5,1282608000,Good Stuff!,I've been using this to cook with for over a year.  Never had a problem with it.  Love it!
7391,B001EPQQL2,A2CANUU1K8ZXQU,"Perk4me ""Perk4me""",0,1,2,1343001600,Make your own,"This is simply a mix of brown sugar and Splenda, I am sure it would be cheaper to make your own"
7403,B0002Q1X6C,A25AHLQFEMJAAF,Robert G. Jacob,27,33,5,1108080000,Customer service by J R Mushrooms,"First package was lost in the mail, but JR shipped a backup at no charge with 24 hour shipment!!!!"
7497,B0000T15GY,ANXR8YV5XQM7Z,"Eddie Van Halen ""L-Train""",1,1,4,1167955200,Taste lacks,"Not as tasty as some of the others out there, but for the bulk, I'd pay again."
7504,B000DINB5U,A3ECE51AG6ZK4B,"Seadreamer ""Seadreamer""",2,2,5,1203638400,grape leaves,these make a good and very filling lunch with a little bit of lemon juice squeezed over them.
7534,B00061KXUA,A2LUKU8D458JQW,Cathy A. Ezrailson,1,1,5,1217203200,Ginger Day,"On an English muffin, the day starts off best with the mild taste of ginger!"
7591,B000CQ6KSI,AISBK4SIZVFXU,"Ashley Volkerts ""Ash""",0,0,5,1193270400,Yummy!,Very yummy!  My kids and I loved it!  Cute story on the box too!
7623,B000TRFGGM,AFMN5K5IEBEGF,Bruce Shoemaker,3,3,5,1283904000,No issues = happy customer,"Healthy plant received on time.  No issues, just the way I like it.  :-)"
7703,B001E5DZTS,A3TL80QEGJ4WM,Anne Keenan,2,2,5,1199750400,great stuff!,we have been using this stuff for our baby for three years and she loves it.
7717,B001E5DZTS,AFJ7A9CSEPZNY,B. Vega,1,1,5,1171238400,Great price,"After shopping around, this is by far the best deal on powdered goat's milk."
7737,B001E5DZTS,A2GZLL73OEGZ06,Candicem81,0,0,5,1323388800,Worked great for us,"I use this for my twins and they love it, never had any problems. I just wish it were cheaper!"
7768,B000E1BLS0,AAOK8HBI6HYHR,Kimberly K. Clifford,2,3,5,1205193600,Yummy at your convience!,Love this because 1. it is easy to make<br />  2. You get a good amount for your money!
7789,B004DOTIQ6,A1BEPO29STV1U5,mercsinc,0,0,5,1324339200,hey they're oreos...,what can i say... great cookies. the only way to improve it is if it came with some cold milk.
7819,B000HB9TLI,AK4TO5TQ7OG12,Dena Yer Moua,1,1,2,1330473600,didn't like its taste,I tried many teas and thought would try this kind. Saw it on Dr. OZ show. Didn't like its taste.
7820,B000HB9TLI,A2704M8XRPBAWA,jason Simons Sr.,3,4,5,1252713600,nice flavor without sugar,Tastes great.Does not need sugar.I am trying to see if my pressure goes down.I will update later J
7852,B000ELWDRI,A17LYITJK2TZ6K,D. Day,1,1,1,1253318400,"Product is fine, but the price is more than at the grocery store!",I can get this at my local grocery store for $2.69 per can ($32.28 for 12).
7872,B000G17Y9I,A241JOG7LGD0VI,Karla D. Thompson,1,1,5,1222732800,"LOVE, Love, Love!",I love the crunch & taste of the corn strips. My whole family loves them too!
7876,B0039OGMWE,A3V8JZKK60DAXU,Paula Berry,0,0,5,1272326400,Favorite cheese made in the USA,"This is a mild, buttery scented cheese. My favorite cheese made in the United States."
7908,B00166D8TW,A2YZJDCTZ6B3SK,itemsforless,6,6,5,1126137600,Great product,Good taste...mixes easy and has no artifical sweetners.  I been using this one for years
7936,B000RHXIGO,A8H78LM8E0Y04,Aubrey Taylor,3,3,5,1265414400,full of flavor,hot full of lavor great for jerky sauces love it
7938,B000RHXIGO,A27TWI0CH7VMIV,Rhonda Brown,2,2,5,1234310400,Better than expected,The product was better than expected and it arrived quickly. I am very pleased with this purchase.
8020,B004SISLQ0,AOF7WSV460Q1M,Shang Wang,0,0,4,1280275200,it is a good product,I have tried this product before and I really love it. The price is fair and I enjoy it...
8073,B0012KB4M0,A3JVLTDFAA97CS,C. Liston,1,3,4,1269129600,German Shepherd sized treat lasts about an hour,I buy this as a special treat. It lasts about an hour and my large dog really enjoys it.
8171,B000E1588O,A244QLGD0HYJ1W,"S. Riester ""sallybethr""",1,1,5,1293062400,This tea shouldn't be so hard to find!,I love this tea and I hate that it is so hard to find! I am so glad it is available on Amazon!
8235,B001EO64ZQ,AX0TVJSOXKNL0,Carmen,1,1,5,1281225600,Great taste,I like to baste this heavily over pork roast and serve extra on the side.  My family LOVES it!
8245,B001EO64ZQ,A30USWIYCFUQS1,n2shooz,0,0,5,1277337600,Tasty!,Can't find this or anything like it in our stores anymore.  Good to know I can get it on here.
8246,B001EO64ZQ,A3TTB209FM9EVP,Linda Odom,0,2,5,1261526400,Vidalia Onion Vinigrette,"This will be great with all that I use it for<br /> Thanks, Linda"
8311,B003VXFK44,A1N0JVDW4YVYD2,"J.S. ""Coffee""",1,1,5,1285027200,Smooth and light breakfast coffee,This is a very balanced and smooth light coffee great for a first cup of the day.
8519,B003VXFK44,A3SP5IXXXYWG16,Francie Johnson,0,0,5,1310428800,Jamaica Me Crazy Coffee,"It was as good, if not better, than I was told!  Great taste!  I will puchase it again."
8549,B003VXFK44,A2OLLSGJNOCP9A,"Anthony Foti ""tonyfoti""",0,0,5,1305158400,Great Coffee,I've tried every bold k-cup and this is one is one of my favorites.  Very nice flavor and strength.
8559,B003VXFK44,A2Q3D0OM8JNJNG,Donna,0,0,5,1300752000,wake up to deliciousness,This is the best all around 1st cup in the morning coffee ever!  I love it.  Perfect flavor.
8625,B003VXFK44,A24R6COJQHP4DL,Vickie Mueller,0,0,2,1288742400,Tasted like bitter oranges,"I thought it had a bitter orange flavor, however my husband and friend liked it."
8633,B003VXFK44,A1SZ17MY9XG6KD,Alan J. Neves,0,0,4,1285632000,Delicious....,This is a coffee that I look forward to drinking as soon as I wake up! Very nice......
8687,B003VXFK44,A33KM1JMS3TTXS,JBCinSD,3,3,2,1287878400,nothing special,"Wolfgang Puck's ""Breakfast in Bed"" is a much more flavorful and robust medium roast than this one."
8725,B003VXFK44,A1GDFWGKJARI4M,Jaykid007,2,2,5,1283472000,Good stuff!,"Nice, smooth cup of Joe. High recommend. Not sure why there is not more reviews?!?!"
8937,B0007A0AP8,A3NWHK8FRD594U,essential researcher,9,9,5,1224460800,chewy treats,My golden retriever loves them. You can chop them into squares if you want smaller treats.
8955,B0007A0AP8,A1YV4ESG5YZ3XY,MezzoMom,0,0,5,1341878400,Great Treats,My dog lives for these treats!  Can't wait to see us leave in the morning when I give him a few.
8970,B0007A0AP8,A205U9VCA30HQE,2012avalon,0,0,5,1311379200,Great treats!,Dogs love 'em!!  I mix the treats in their dog food and they wolf it down within a minute.
8976,B0007A0AP8,ADGNULPJEIO9Y,September,0,0,5,1280448000,Love at First Bite,My Miniature Schnauzer just loves these treats! That's the best review I can give doggy treats.
8986,B0007A0AP8,A2SDX3T7BSRUXJ,"Christopher N. Antonneau ""Thrifty Guy""",0,0,5,1206748800,Dorkie want a treat,Well my dog seems to like these very much.  Let's see if someone can offer free shipping on these.
9020,B006N3IG4K,A1N0JVDW4YVYD2,"J.S. ""Coffee""",1,1,5,1285027200,Smooth and light breakfast coffee,This is a very balanced and smooth light coffee great for a first cup of the day.
9228,B006N3IG4K,A3SP5IXXXYWG16,Francie Johnson,0,0,5,1310428800,Jamaica Me Crazy Coffee,"It was as good, if not better, than I was told!  Great taste!  I will puchase it again."
9258,B006N3IG4K,A2OLLSGJNOCP9A,"Anthony Foti ""tonyfoti""",0,0,5,1305158400,Great Coffee,I've tried every bold k-cup and this is one is one of my favorites.  Very nice flavor and strength.
9268,B006N3IG4K,A2Q3D0OM8JNJNG,Donna,0,0,5,1300752000,wake up to deliciousness,This is the best all around 1st cup in the morning coffee ever!  I love it.  Perfect flavor.
9334,B006N3IG4K,A24R6COJQHP4DL,Vickie Mueller,0,0,2,1288742400,Tasted like bitter oranges,"I thought it had a bitter orange flavor, however my husband and friend liked it."
9342,B006N3IG4K,A1SZ17MY9XG6KD,Alan J. Neves,0,0,4,1285632000,Delicious....,This is a coffee that I look forward to drinking as soon as I wake up! Very nice......
9396,B006N3IG4K,A33KM1JMS3TTXS,JBCinSD,3,3,2,1287878400,nothing special,"Wolfgang Puck's ""Breakfast in Bed"" is a much more flavorful and robust medium roast than this one."
9434,B006N3IG4K,A1GDFWGKJARI4M,Jaykid007,2,2,5,1283472000,Good stuff!,"Nice, smooth cup of Joe. High recommend. Not sure why there is not more reviews?!?!"
9475,B000UBDKII,A2VRSADIZLOAU3,"Anne Cummings ""annebanana""",0,0,5,1278115200,YUM,Great coffee.  We mix it with Godiva chocolate coffee or regular medium roast.  What a treat
9485,B000UBDKII,AFNUCXXEIE4PA,I. K. Bradford,0,0,5,1246838400,Best of the Best,I have tried other brands of French Vanilla coffee and this is the best.  Highly recommend it.
9486,B000UBDKII,ADIQ5LAAYNP2A,N. Wolski,0,0,5,1246406400,"Nice, Quick Cup of Coffee",Nice flavor and great aroma while brewing.  Everyone is always jealous when I brew it at work.
9489,B000UBDKII,A1H4VNQRPSAURQ,Barbara A. Nadeau,0,0,5,1230249600,coffee pods,I love the coffee pods... And I love the fact that Amazon sells them in bulk.... Thanks...
9492,B000UBDKII,A12S060U987AQL,"Joanne L. Damren ""reads alot""",0,0,5,1227398400,Great tasting coffee.,The coffee I ordered is great.  If you want a sweet coffee this is for you.
9504,B000UBDKII,A279BSGL4JVKK0,Robert S. Tinsley,0,1,5,1216512000,Senseo coffee- French Vanilla Caramel,Excellent tasting.  Will have to remember to order some more later.<br /><br />YUMMO !!!
9505,B000UBDKII,AC1637YP1NQOG,S. Barker,0,1,5,1209686400,great coffee!,I love this coffee and it is so convenient to have it shipped to me automatically!
9530,B001FA1JN6,ATDEDLSD2I9SI,S. Benkel,1,1,5,1210723200,Green tea,I love this green tea.  It is a good price for my use with my Tassimo machine.
9581,B000TFKMSG,A21YEB2EPF2YTL,"Robert Reichert ""RReichert""",0,0,5,1221177600,Very tasty gum!!,Arrived very speedy and the gum has an excellent flavor!! This is a gum chewer's gum.
9621,B000NCXRSM,A3ESGWN65QIL17,Vick,5,5,5,1179187200,Seasonings,Excellent product! good price  fast shipping . needs an insert in lid to seal container better!
9633,B000NCXRSM,A1MFZTT3V971R3,"M. L. Fouchey ""Michele  L. Fouchey""",0,19,3,1276128000,big jar,"haven't used it yet , but if going by past Marshal Creek products ... ? should be good."
9694,B001LXYA5Q,A2A3RBSRR4G1RB,scott,1,1,4,1288656000,taste tripping,It works and lasts for a few minutes to make sours sweet.  Its trippy.
9715,B001LXYA5Q,A2ZVD0RKL9A9XC,John Canterbury,0,0,5,1271116800,Miracle Berry....,"Just a tad expensive, but neater than heck!!  It really does what it says!  Awesome!!"
9750,B000KFXEYE,A2VP85SINWDMRF,"Nihonkabu ""Bibliophile""",2,2,5,1235174400,The best hot chocolate,This is my family's favorite hot cocoa brand. The kids favorite flavor if mint chocolate.
9797,B000KFXEYE,A3MAAQO7N2VI0W,Jacqueline J. Spratley,0,0,4,1255737600,Chocolate Heaven,What can I say??? This is delicious on any day.  Sip til your heart's content.
9818,B000UJG79Y,AS9UJTG5XBWYP,"Deborah D. Milgrim ""DEBORAH""",0,0,5,1200873600,I LOVE MY HONEY LACQUAT,"I LOVE THE HONEY LACQUAT, I HAVE BEEN USING IT FOR YEARS, AND I AM SHARING IT WITH OTHER'S"
9855,B000KJRF40,A2PK7EVJ2UCDAS,"Mary J. Borchardt ""rebelly""",4,4,5,1168473600,exciting,These little chocolates were the party go ers for the season!!! They are very tastey unique item.
9899,B000F47E00,A22J92A80WI059,curl girl,0,0,5,1216598400,Fair price.  Good quality,Nice alternative if you can't find them locally.  Great gift for the avid cook.
9941,B001CGTN1I,AQINS0OC4NQZC,R. Newton,5,7,5,1257724800,WOW!,Love this stuff! I make my own granola and add it in. Will definitely buy again.
10042,B000F4D4HW,A3V6O5J55QTYSC,"M. Davis ""Marika""",1,2,2,1172448000,bad soup,I did not enjoy this soup; I will try a different brand next time.
10137,B003EML8PM,AE1PHYQ32E63P,booboo,0,0,5,1317254400,hot pig skins rock,"they are easy to prepare, great to eat and so much better hot also add hot sauce for added spice"
10199,B003EML8PM,A2FXHOK3OQ3DV3,vietofmars,0,0,5,1293408000,For my brother,Bought these for my brother and he loves them.<br /><br />Hot out of the microwave and some beers.
10210,B003EML8PM,A3A2QU6XBVXBRC,Ames,0,0,5,1287014400,Love it,These are wonderful and they are approvesd snacks for the weight loss program I am on.
10212,B003EML8PM,A2Q8SD129VT6H6,J. Gill,0,0,5,1286236800,Great - as expected.,These are very tasty - easy to fix.  A great snack for diabetics.  No carbs!
10214,B003EML8PM,A23JS68OILC3JA,grandmakvas,0,0,5,1285200000,Great,Great product and good price. Husband loves the taste and they are very flavorful when warm.
10218,B003EML8PM,A3VSYJQBREQSC9,Lora E. Odom,0,0,5,1284249600,love it,"love it, i always try to tell my friends so they can buy them too"
10220,B003EML8PM,AGAN8Y00YH0I2,supapimp,0,0,1,1282867200,nasty,too much MSG gives it a nasty salty after taste.  i basically gave them away.
10230,B003EML8PM,A3C7TS9DCKO92J,Suzie Q,0,0,5,1273190400,Good for low carbs,"Enjoy this treat on my low carb diet. Nice to have a ""chip"" to dip"
10231,B003EML8PM,A30SMOQ2YBYL0X,Michael Lee Spangler,0,0,5,1273104000,Best I could ever eat.,"These are great, but I find they need about 3.5 to 4 minutes to cook, and let stand 2 more minutes."
10235,B003EML8PM,A2L8BPLP3IZ9DJ,"David Guilbeau ""Got Karaoke?""",0,0,1,1271462400,Pork Rhinds Origional Flavor,OK but too Salty.  they should make a low sodium version.  The spicy is better.
10236,B003EML8PM,A3LFSCT1R3CJ17,"M. Adams ""bargain hunter""",0,0,5,1271116800,You must try these.,These are no comparison to the packaged skins in the store.  One taste and you are hooked.
10239,B003EML8PM,A1GRNQUO8AX62A,"James R. Roden, Jr.",0,0,5,1269216000,Lowrey's microwave pork rinds,I very much enjoy the microwave pork rinds. Scheduled deliveries make things simple and convenient.
10272,B003EML8PM,A2STHEM3T5PHAZ,"Carl Lentz ""kshe junkie""",3,3,5,1255737600,"Excellent --- Low fat, high flavor","For pork rind lovers these are the best.  Hot, spicy, low fat and crunchy."
10284,B003EML8PM,A1TI4TGB9I6FT5,"John J. Lytle ""jjl1""",0,2,1,1257033600,Terrible!!,This is a great idea but just like baking a cake...you can't do it in a midrowave.
10291,B003EML8PM,A437PSW0G826Q,Derek L. Olson,3,3,5,1245542400,Amazing,These are amazing for the low-carber.  I can't believe they're not available any more.
10293,B003EML8PM,A1CEGIVVABQGS4,C. F. Carmichael,3,3,5,1239667200,Lowrey's Bacon Curls,"Love these was unable to find them in local stores, so I ordered them. Thanks great low carb snack."
10295,B003EML8PM,A34PHKH4ZJZSAF,T. Rigterink,3,3,5,1238803200,These are Great!!!!,These are as good or better than the Deep Fried ones you get at Theme Parks across the country!!!
10321,B003EML8PM,A2V7W644O7N0KV,"John P. Eckrem ""Big Daddy""",1,1,5,1234224000,They are Delicious,These pork rinds are the bomb!  They're excellent coming out of the microwave.  Yum!
10326,B003EML8PM,A26MQDT2IR1XO3,Carol N. Gossett,1,1,4,1227744000,Great Snack,"This is a very tasty snack although a little too salty, otherwise I love them."
10330,B003EML8PM,A3EBRRV208XMZJ,"Ronald Baum ""radar ron""",1,1,4,1226361600,great snack,"I love these things, warm pork rinds that tast fresh and the size of the bag is just the right size"
10335,B003EML8PM,AFNTQUTDPMR74,"Stanley M. Dolan ""Drunkenlout""",1,1,4,1223251200,Not Too Bad,I wouldn't have these every day but I found them to have plenty of flavour and kind of fun to cook.
10337,B003EML8PM,A3C7N0LX3SD6K9,Debra Robles,1,1,5,1218931200,Microwave pork rinds,"At first, I thought the product was a joke, but not so, delicious and fresh!!! Try them."
10387,B0001UZTJG,A29TKRBG1XM2GA,Jo A. Henning,1,1,4,1189468800,Great Product,Love the product - don't know why it's not on the shelf at Sam's anymore.  Fast shipment.
10446,B000PUTHCM,A2FF37ERPYEB67,Ez Aviv,0,0,5,1253491200,Best wafers out there,Just put those in the fridge and have them with your coffee - nothing beats that
10452,B000S83R2M,AOF7WSV460Q1M,Shang Wang,0,0,4,1280275200,it is a good product,I have tried this product before and I really love it. The price is fair and I enjoy it...
10473,B0016J7SYU,A3U40PS3OTM9DW,"J. Schwab ""Twins fan""",1,1,4,1238544000,Nature's Path Organic Flax Plus Granola with Pumkin Seeds,Good stuff! and I like the fact that buying like this results in much less packaging.
10484,B0016J7SYU,AF0JS9MCW7RTG,Kimberly L. Witmer,0,0,5,1297036800,Great item!,This is a great cereal if you're looking for a variety of textures and high fiber.  We love it!
10489,B0016J7SYU,A1HMXKPXP9A58V,J. Shirey,0,0,5,1284422400,Nature's Path granola cereal,"Best granola cereal I've ever eaten!  You don't have to soak it before eating, lol."
10522,B001BM6Q0Y,AV094AJRCOZXN,Nat Kellman,1,1,5,1285545600,good taste,I'm on a low sodium diet and this still has plenty of taste without salt
10552,B0000GJFOG,AY7GNA4VBNK7F,Arnold R.,0,1,4,1211328000,Good Quality,These beans are a good find as none of our local stores carry any dried pink beans!
10581,B003OB4B2U,ALTP8AVN3KVEP,Lauri1,3,4,5,1335744000,Lauri1,I love this flavor. The don't sale is specific flavor in the stores here in Missouri. I love it :)
